Nikl Ondřej;[2014];['PRO Sport a Zdraví'];['767'];['2.20'];['28'];['-'];['46'];['NO'];0
Nová Iwetta;[2014];['Strana Práv Občanů'];['43'];['2.13'];['17'];['-'];['40'];['NO'];0
Nová Radmila;[2014];['Str.pro otevřenou společnost'];['155'];['2.56'];['24'];['-'];['48'];['NO'];0
Novák František;[2014];['Úsvit přímé demokracie'];['346'];['2.38'];['19'];['-'];['42'];['NO'];0
Novák František;[2014];['Úsvit přímé demokracie'];['336'];['2.32'];['32'];['-'];['64'];['NO'];0
Novák Jiří ;[2014];['KDU-ČSL a nezávislí'];['494'];['2.06'];['33'];['-'];['60'];['NO'];1
Nováková Hana;[2014];['Úsvit přímé demokracie'];['315'];['2.17'];['37'];['-'];['65'];['NO'];0
Novotová Jahodová Jana;[2014, 2018];['Změna pro Liberec', 'Změna pro Liberec'];['6751', '4143'];['2.54', '2.62'];['22', '16'];['10', '10'];['41', '45'];['NO', 'NO'];0
Obajdin Josef;[2014];['Liberec ještě žije'];['593'];['3.63'];['9'];['-'];['43'];['NO'];0
Ošťádal Jiří;[2014];['Nový směr-společná kandidátka'];['641'];['2.26'];['28'];['-'];['31'];['NO'];0
Otradovec Jan;[2014];['Strana Práv Občanů'];['93'];['4.61'];['12'];['-'];['22'];['NO'];0
Páblová Denisa;[2014];['Nový směr-společná kandidátka'];['549'];['1.94'];['35'];['-'];['22'];['NO'];0
Paclt Michal;[2014, 2018];['KDU-ČSL a nezávislí', 'Liberec Plus+'];['649', '445'];['2.70', '2.38'];['7', '11'];['-', '-'];['28', '32'];['NO', 'NO'];0
Paroubek Petr;[2014];['TOP 09'];['1390'];['2.44'];['17'];['16'];['51'];['NO'];0
Pastýřík Jan;[2014];['PRO Sport a Zdraví'];['838'];['2.40'];['18'];['-'];['31'];['NO'];0
Patlejch Jiří;[2014];['Úsvit přímé demokracie'];['345'];['2.38'];['26'];['-'];['49'];['NO'];0
Patlejchová Marcela;[2014];['Úsvit přímé demokracie'];['373'];['2.57'];['14'];['-'];['32'];['NO'];0
Pavlíčková Irena;[2014];['KDU-ČSL a nezávislí'];['526'];['2.19'];['29'];['-'];['48'];['NO'];0
Pavlíčková Monika ;[2014];['TOP 09'];['1350'];['2.37'];['28'];['26'];['44'];['NO'];1
Peciválová Voršila;[2014];['Str.pro otevřenou společnost'];['155'];['2.56'];['36'];['-'];['71'];['NO'];0
Pěnička Luboš;[2014];['Liberec ještě žije'];['314'];['1.92'];['38'];['-'];['28'];['NO'];0
Pěničková Miriam;[2014];['Česká str.sociálně demokrat.'];['2350'];['2.29'];['36'];['32'];['56'];['NO'];0
Pěnkavová Klára;[2014];['Liberec ještě žije'];['390'];['2.39'];['18'];['-'];['23'];['NO'];0
Perina Július;[2014];['Strana Práv Občanů'];['43'];['2.13'];['24'];['-'];['78'];['NO'];0
Peřtová Adéla;[2014];['Str.pro otevřenou společnost'];['148'];['2.44'];['26'];['-'];['31'];['NO'];0
Peřtová Eva ;[2014];['Str.pro otevřenou společnost'];['291'];['4.81'];['3'];['-'];['54'];['NO'];1
Peška Ladislav;[2014];['Nový směr-společná kandidátka'];['664'];['2.34'];['19'];['-'];['65'];['NO'];0
Pešková Renata;[2014];['Liberec ještě žije'];['335'];['2.05'];['35'];['-'];['56'];['NO'];0
Petrík František ;[2014, 2018];['Strana svobodných občanů', 'PRO 2016 s podporou Svobodných'];['626', '1250'];['3.14', '2.93'];['6', '3'];['-', '-'];['53', '57'];['NO', 'NO'];1
Petrík Vojtěch ;[2014, 2018];['Strana svobodných občanů', 'PRO 2016 s podporou Svobodných'];['450', '1040'];['2.26', '2.43'];['37', '33'];['-', '-'];['24', '28'];['NO', 'NO'];1
Picek Petr;[2014];['Česká str.sociálně demokrat.'];['2571'];['2.51'];['25'];['21'];['36'];['NO'];0
Pikeš Jiří;[2014];['KDU-ČSL a nezávislí'];['622'];['2.59'];['15'];['-'];['29'];['NO'];0
Pilař Tomáš;[2014];['Strana svobodných občanů'];['511'];['2.56'];['10'];['-'];['49'];['NO'];0
Piňková Hana ;[2014, 2018];['Česká str.sociálně demokrat.', 'Česká str.sociálně demokrat.'];['2669', '503'];['2.60', '1.99'];['12', '38'];['8', '-'];['57', '61'];['NO', 'NO'];1
Podoláková Lucie;[2014];['Str.pro otevřenou společnost'];['145'];['2.39'];['22'];['-'];['27'];['NO'];0
Podzimek Václav ;[2014];['Občanská demokratická strana'];['1365'];['2.59'];['26'];['24'];['44'];['NO'];1
Porš Milan ;[2014];['Změna pro Liberec'];['6851'];['2.58'];['17'];['5'];['53'];['NO'];1
Prachařová Šárka ;[2014, 2018];['KDU-ČSL a nezávislí', 'ANO 2011'];['743', '6737'];['3.10', '2.65'];['2', '7'];['-', '7'];['52', '56'];['NO', 'YES'];1
Preisler Aleš;[2014];['PRO Sport a Zdraví'];['880'];['2.52'];['19'];['-'];['41'];['NO'];0
Procházková Jana;[2014];['Strana svobodných občanů'];['567'];['2.84'];['3'];['-'];['29'];['NO'];0
Procházková Martina;[2014];['Strana svobodných občanů'];['413'];['2.07'];['39'];['-'];['39'];['NO'];0
Protiva Martin ;[2014];['PRO Sport a Zdraví'];['838'];['2.40'];['21'];['-'];['30'];['NO'];1
Prstek Ondřej;[2014];['Starostové pro Liberecký kraj'];['4222'];['2.44'];['26'];['18'];['20'];['NO'];0
Přibylová Anna;[2014];['Str.pro otevřenou společnost'];['140'];['2.31'];['34'];['-'];['64'];['NO'];0
Příhoda František ;[2014, 2018];['PRO Sport a Zdraví', 'Unie pro sport a zdraví'];['958', '1390'];['2.74', '2.74'];['8', '9'];['-', '-'];['46', '50'];['NO', 'NO'];1
Přinda Oldřich ;[2014];['PRO Sport a Zdraví'];['870'];['2.49'];['27'];['-'];['62'];['NO'];1
Rančáková Marie;[2014];['Strana Práv Občanů'];['36'];['1.78'];['22'];['-'];['62'];['NO'];0
Richter Miloš;[2014];['Úsvit přímé demokracie'];['347'];['2.39'];['22'];['-'];['49'];['NO'];0
Richtr Pavel ;[2014];['PRO Sport a Zdraví'];['886'];['2.54'];['13'];['-'];['53'];['NO'];1
Riss Pavel ;[2014];['Změna pro Liberec'];['6542'];['2.46'];['33'];['21'];['50'];['NO'];1
Rondošová Šárka;[2014];['Str.pro otevřenou společnost'];['145'];['2.39'];['30'];['-'];['48'];['NO'];0
Rosenbergová Martina ;[2014, 2018];['Česká str.sociálně demokrat.', 'Liberec Plus+'];['3425', '1029'];['3.34', '5.52'];['1', '1'];['1', '-'];['48', '52'];['YES', 'NO'];1
Rozkovcová Eliška Ellen;[2014];['Liberec ještě žije'];['443'];['2.71'];['11'];['-'];['22'];['NO'];0
Rubášová Helena ;[2014];['Česká str.sociálně demokrat.'];['2617'];['2.55'];['20'];['16'];['33'];['NO'];1
Růzha Štěpán;[2014];['Občanská demokratická strana'];['1330'];['2.52'];['24'];['22'];['61'];['NO'];0
Růžičková Helena;[2014];['Strana Práv Občanů'];['59'];['2.92'];['25'];['-'];['50'];['NO'];0
Ryšánek Jiří ;[2014, 2018];['KDU-ČSL a nezávislí', 'Česká str.sociálně demokrat.'];['456', '651'];['1.90', '2.58'];['36', '13'];['-', '-'];['50', '54'];['NO', 'NO'];1
Ryšánková Růžena;[2014, 2018];['Komunistická str.Čech a Moravy', 'Komunistická str.Čech a Moravy'];['1407', '879'];['2.41', '2.44'];['33', '30'];['31', '-'];['64', '68'];['NO', 'NO'];0
Řehnová Radka;[2014];['ANO 2011'];['4867'];['2.58'];['21'];['12'];['38'];['NO'];0
Řeřichová Hana ;[2014, 2018];['Občanská demokratická strana', 'Občanská demokratická strana'];['1357', '2576'];['2.57', '2.58'];['11', '13'];['10', '9'];['30', '34'];['NO', 'NO'];1
Řezáčová Ilona;[2014];['Str.pro otevřenou společnost'];['157'];['2.59'];['23'];['-'];['41'];['NO'];0
Řičář Karel ;[2014];['KDU-ČSL a nezávislí'];['431'];['1.79'];['39'];['-'];['81'];['NO'];1
Sacherová Vetešníková Barbora;[2014];['Str.pro otevřenou společnost'];['177'];['2.92'];['13'];['-'];['40'];['NO'];0
Samler Vladislav;[2014];['Komunistická str.Čech a Moravy'];['1488'];['2.55'];['24'];['22'];['21'];['NO'];0
Sejkora Milan;[2014];['Strana svobodných občanů'];['521'];['2.61'];['12'];['-'];['60'];['NO'];0
Sidun Karel ;[2014];['TOP 09'];['1450'];['2.54'];['13'];['12'];['56'];['NO'];1
Skákalík František;[2014, 2018];['Strana Práv Občanů', 'Komunistická str.Čech a Moravy'];['52', '899'];['2.57', '2.49'];['19', '20'];['-', '-'];['58', '62'];['NO', 'NO'];0
Skalická Jana ;[2014];['TOP 09'];['1429'];['2.50'];['18'];['17'];['58'];['NO'];1
Skrbek Jan   Dr.;[2014];['Starostové pro Liberecký kraj'];['4133'];['2.38'];['34'];['26'];['61'];['NO'];1
Skřivánek Radim;[2014];['Občanská demokratická strana'];['1412'];['2.68'];['5'];['6'];['44'];['NO'];0
Smrčka Jaroslav ;[2014];['Strana svobodných občanů'];['500'];['2.51'];['13'];['-'];['66'];['NO'];1
Smutný Lubomír;[2014];['Strana Práv Občanů'];['45'];['2.23'];['36'];['-'];['59'];['NO'];0
Socha Petr;[2014];['Strana svobodných občanů'];['507'];['2.54'];['17'];['-'];['21'];['NO'];0
Souček Roman;[2014];['ANO 2011'];['4800'];['2.55'];['22'];['13'];['55'];['NO'];0
Spudich Jiří;[2014];['Občanská demokratická strana'];['1113'];['2.11'];['37'];['35'];['55'];['NO'];0
Spudichová Zuzana;[2014];['Občanská demokratická strana'];['1323'];['2.51'];['16'];['14'];['38'];['NO'];0
Staněk Petr ;[2014];['KDU-ČSL a nezávislí'];['636'];['2.65'];['10'];['-'];['34'];['NO'];1
Staňková Jaroslava;[2014];['Str.pro otevřenou společnost'];['139'];['2.29'];['32'];['-'];['61'];['NO'];0
Stanovský Petr;[2014, 2018];['Liberec ještě žije', 'Liberec Plus+'];['407', '412'];['2.49', '2.21'];['17', '20'];['-', '-'];['62', '66'];['NO', 'NO'];0
Steger Ondřej;[2014];['TOP 09'];['1669'];['2.93'];['4'];['6'];['39'];['NO'];0
Stolín Oskar;[2014];['Liberec ještě žije'];['418'];['2.56'];['10'];['-'];['22'];['NO'];0
Suchá Petra ;[2014];['Str.pro otevřenou společnost'];['200'];['3.30'];['11'];['-'];['27'];['NO'];1
Suchánek Jiří;[2014];['Česká str.sociálně demokrat.'];['2881'];['2.81'];['3'];['4'];['32'];['YES'];0
Suchý Miroslav;[2014];['Komunistická str.Čech a Moravy'];['1450'];['2.48'];['30'];['28'];['60'];['NO'];0
Sůva Václav;[2014];['PRO Sport a Zdraví'];['603'];['1.73'];['39'];['-'];['32'];['NO'];0
Svatoš Jan;[2014];['Česká str.sociálně demokrat.'];['2873'];['2.80'];['4'];['1'];['43'];['NO'];0
Svatoš Jiří;[2014];['Úsvit přímé demokracie'];['392'];['2.70'];['7'];['-'];['61'];['NO'];0
Svitič Petr;[2014];['Nový směr-společná kandidátka'];['660'];['2.33'];['21'];['-'];['33'];['NO'];0
Svoboda Antonín;[2014];['Strana Práv Občanů'];['46'];['2.28'];['20'];['-'];['63'];['NO'];0
Svoboda Julian;[2014];['Komunistická str.Čech a Moravy'];['1218'];['2.08'];['39'];['37'];['76'];['NO'];0
Svobodová Vladimíra ;[2014];['Str.pro otevřenou společnost'];['259'];['4.28'];['4'];['-'];['52'];['NO'];1
Sýkora Adam;[2014];['Úsvit přímé demokracie'];['348'];['2.40'];['15'];['-'];['20'];['NO'];0
Szentkirályi Martin;[2014];['Úsvit přímé demokracie'];['388'];['2.67'];['11'];['-'];['23'];['NO'];0
Šafaříková Helena ;[2014, 2018];['Komunistická str.Čech a Moravy', 'Komunistická str.Čech a Moravy'];['1518', '909'];['2.60', '2.52'];['14', '16'];['12', '-'];['64', '68'];['NO', 'NO'];1
Šálek Victor Robert ;[2014];['Změna pro Liberec'];['6513'];['2.45'];['29'];['17'];['71'];['NO'];1
Šebková Šárka;[2014];['Strana svobodných občanů'];['482'];['2.42'];['26'];['-'];['44'];['NO'];0
Šedivý Vratislav ;[2014, 2018];['Nový směr-společná kandidátka', 'Liberec Plus+'];['825', '483'];['2.91', '2.59'];['7', '8'];['-', '-'];['61', '65'];['NO', 'NO'];1
Šenkyřík David;[2014];['Komunistická str.Čech a Moravy'];['1506'];['2.58'];['23'];['21'];['21'];['NO'];0
Šiftová Lenka;[2014];['ANO 2011'];['4373'];['2.32'];['36'];['27'];['45'];['NO'];0
Šimek Lubor;[2014];['Komunistická str.Čech a Moravy'];['1363'];['2.33'];['36'];['34'];['67'];['NO'];0
Šimko Petr ;[2014];['Česká str.sociálně demokrat.'];['2596'];['2.53'];['21'];['17'];['27'];['NO'];1
Šimůnek Pavel;[2014];['Strana Práv Občanů'];['38'];['1.88'];['35'];['-'];['61'];['NO'];0
Šimůnková Irena;[2014];['Str.pro otevřenou společnost'];['166'];['2.74'];['6'];['-'];['49'];['NO'];0
Šír Václav;[2014];['Česká str.sociálně demokrat.'];['2262'];['2.20'];['37'];['33'];['31'];['NO'];0
Šisler Jiří ;[2014];['Liberec ještě žije'];['439'];['2.69'];['13'];['-'];['29'];['NO'];1
Šisler Michael;[2014];['Liberec ještě žije'];['297'];['1.82'];['39'];['-'];['21'];['NO'];0
Škoda Lukáš;[2014];['Liberec ještě žije'];['424'];['2.60'];['8'];['-'];['25'];['NO'];0
Škorupa Jozef;[2014];['Strana Práv Občanů'];['39'];['1.93'];['37'];['-'];['67'];['NO'];0
Šostá Marcela;[2014];['Nový směr-společná kandidátka'];['669'];['2.36'];['20'];['-'];['49'];['NO'];0
Šostý Marek;[2014];['Nový směr-společná kandidátka'];['639'];['2.26'];['32'];['-'];['23'];['NO'];0
Šotolová Barbora;[2014];['Liberec ještě žije'];['368'];['2.25'];['26'];['-'];['27'];['NO'];0
Šrajer Jaroslav ;[2014, 2018];['ANO 2011', 'ANO 2011'];['4845', '6658'];['2.57', '2.62'];['20', '9'];['11', '9'];['58', '62'];['NO', 'YES'];1
Šrámek Zbyněk;[2014, 2018];['ANO 2011', 'PRO 2016 s podporou Svobodných'];['5086', '1140'];['2.70', '2.67'];['8', '16'];['8', '-'];['38', '42'];['YES', 'NO'];0
Šťastný Pavel ;[2014];['Liberec ještě žije'];['459'];['2.81'];['7'];['-'];['31'];['NO'];1
Šťastný Vít ;[2014];['Liberec ještě žije'];['490'];['3.00'];['5'];['-'];['34'];['NO'];1
Štěpánek Daniel;[2014];['Liberec ještě žije'];['370'];['2.27'];['25'];['-'];['21'];['NO'];0
Štěpánek Jan;[2014, 2018];['Liberec ještě žije', 'Unie pro sport a zdraví'];['334', '1098'];['2.04', '2.16'];['36', '33'];['-', '-'];['25', '29'];['NO', 'NO'];0
Štěpánek Josef;[2014];['Strana Práv Občanů'];['44'];['2.18'];['14'];['-'];['42'];['NO'];0
Štěpánková Marie;[2014];['Strana Práv Občanů'];['40'];['1.98'];['18'];['-'];['39'];['NO'];0
Štula Martin ;[2014];['KDU-ČSL a nezávislí'];['574'];['2.39'];['18'];['-'];['49'];['NO'];1
Šulc Josef;[2014];['PRO Sport a Zdraví'];['653'];['1.87'];['37'];['-'];['57'];['NO'];0
Šulc Pavel ;[2014];['ANO 2011'];['5054'];['2.68'];['9'];['9'];['36'];['YES'];1
Šulcová Marcela;[2014];['Nový směr-společná kandidátka'];['697'];['2.46'];['23'];['-'];['24'];['NO'];0
Tomáš Bohdan ;[2014, 2018];['Starostové pro Liberecký kraj', 'Starostové pro Liberecký kraj'];['4206', '9158'];['2.43', '2.39'];['29', '34'];['21', '18'];['71', '75'];['NO', 'NO'];1
Tomáš Robert;[2014];['Strana Práv Občanů'];['49'];['2.43'];['21'];['-'];['47'];['NO'];0
Toscani Robert ;[2014];['PRO Sport a Zdraví'];['1046'];['3.00'];['23'];['-'];['64'];['NO'];1
Turek Břetislav;[2014, 2018];['Strana Práv Občanů', 'Komunistická str.Čech a Moravy'];['40', '824'];['1.98', '2.29'];['23', '38'];['-', '-'];['72', '76'];['NO', 'NO'];0
Tvrzník Michal ;[2014, 2018];['Občanská demokratická strana', 'Občanská demokratická strana'];['1364', '2443'];['2.59', '2.45'];['12', '32'];['11', '28'];['29', '33'];['NO', 'NO'];1
Vágner Milan;[2014, 2018];['PRO Sport a Zdraví', 'Unie pro sport a zdraví'];['946', '1172'];['2.71', '2.31'];['4', '23'];['-', '-'];['69', '73'];['NO', 'NO'];0
Válek Petr;[2014];['Strana svobodných občanů'];['474'];['2.38'];['31'];['-'];['41'];['NO'];0
Vančatová Jana ;[2014, 2018];['ANO 2011', 'PRO 2016 s podporou Svobodných'];['4187', '1289'];['2.22', '3.02'];['37', '4'];['28', '-'];['49', '53'];['NO', 'NO'];1
Vaňková Dagmar;[2014];['ANO 2011'];['4109'];['2.18'];['38'];['29'];['39'];['NO'];0
Váňová Dora;[2014];['Liberec ještě žije'];['356'];['2.18'];['33'];['-'];['29'];['NO'];0
Vavřich Josef;[2014];['Komunistická str.Čech a Moravy'];['1485'];['2.54'];['26'];['24'];['51'];['NO'];0
Vele Martin;[2014];['Nový směr-společná kandidátka'];['613'];['2.16'];['36'];['-'];['47'];['NO'];0
Vinklátová Květa ;[2014, 2018];['Starostové pro Liberecký kraj', 'Starostové pro Liberecký kraj'];['5058', '10194'];['2.92', '2.67'];['3', '12'];['4', '12'];['49', '53'];['YES', 'YES'];1
Vinš Michael;[2014];['Liberec ještě žije'];['368'];['2.25'];['30'];['-'];['20'];['NO'];0
Vítová Libuše ;[2014, 2018];['ANO 2011', 'PRO 2016 s podporou Svobodných'];['5164', '1338'];['2.74', '3.13'];['5', '2'];['5', '-'];['55', '59'];['YES', 'NO'];1
Vízek Josef;[2014];['Nový směr-společná kandidátka'];['639'];['2.26'];['29'];['-'];['60'];['NO'];0
Vlček Miroslav;[2014];['Strana Práv Občanů'];['39'];['1.93'];['34'];['-'];['61'];['NO'];0
Vlková Jana;[2014];['TOP 09'];['1398'];['2.45'];['19'];['18'];['50'];['NO'];0
Vodička Milan;[2014];['Úsvit přímé demokracie'];['343'];['2.36'];['35'];['-'];['50'];['NO'];0
Vodičková Ivana;[2014];['Úsvit přímé demokracie'];['344'];['2.37'];['31'];['-'];['48'];['NO'];0
Vokasová Petra ;[2014];['ANO 2011'];['4951'];['2.63'];['15'];['6'];['33'];['NO'];1
Vondráček Miroslav;[2014];['Strana Práv Občanů'];['38'];['1.88'];['32'];['-'];['56'];['NO'];0
Voňka Miroslav;[2014];['Nový směr-společná kandidátka'];['664'];['2.34'];['22'];['-'];['49'];['NO'];0
Vorel David;[2014];['Strana svobodných občanů'];['528'];['2.65'];['4'];['-'];['30'];['NO'];0
Vozák Jiří;[2014];['Nový směr-společná kandidátka'];['841'];['2.97'];['10'];['-'];['51'];['NO'];0
Všetičková Soňa ;[2014];['PRO Sport a Zdraví'];['894'];['2.56'];['17'];['-'];['44'];['NO'];1
Vytiska Jiří ;[2014, 2018];['Změna pro Liberec', 'Liberec otevřený lidem - LOL!'];['7105', '2280'];['2.67', '3.63'];['15', '6'];['3', '1'];['63', '67'];['NO', 'NO'];1
Walter Viktor;[2014];['Úsvit přímé demokracie'];['366'];['2.52'];['13'];['-'];['60'];['NO'];0
Wencel Kristián;[2014];['Občanská demokratická strana'];['1303'];['2.47'];['22'];['20'];['22'];['NO'];0
Zahradník Radek ;[2014];['ANO 2011'];['4801'];['2.55'];['24'];['15'];['36'];['NO'];1
Záhumenský Jan;[2014, 2018];['Úsvit přímé demokracie', 'Svob.a př.dem.-T.Okamura (SPD)'];['386', '1358'];['2.66', '2.48'];['9', '29'];['-', '-'];['49', '53'];['NO', 'NO'];0
Záleský Jakub;[2014, 2018];['ANO 2011', 'PRO 2016 s podporou Svobodných'];['4906', '1038'];['2.60', '2.43'];['14', '18'];['5', '-'];['37', '41'];['NO', 'NO'];0
Zámečník Jaroslav  ;[2014, 2018];['Starostové pro Liberecký kraj', 'Starostové pro Liberecký kraj'];['5121', '10825'];['2.96', '2.83'];['4', '1'];['3', '3'];['48', '52'];['YES', 'YES'];1
Zaplatílek Vladimír ;[2014];['ANO 2011'];['3833'];['2.03'];['39'];['30'];['65'];['NO'];1
Zárybnická Marie;[2014];['Str.pro otevřenou společnost'];['130'];['2.15'];['39'];['-'];['75'];['NO'];0
Zástěra Svatopluk ;[2014];['Občanská demokratická strana'];['1472'];['2.79'];['4'];['5'];['46'];['NO'];1
Zatloukalová Marie;[2014];['KDU-ČSL a nezávislí'];['466'];['1.94'];['38'];['-'];['51'];['NO'];0
Zavadský Pavel ;[2014];['Nový směr-společná kandidátka'];['676'];['2.39'];['17'];['-'];['55'];['NO'];1
Zavoral Jiří ;[2014, 2018];['Starostové pro Liberecký kraj', 'Starostové pro Liberecký kraj'];['4332', '9850'];['2.50', '2.58'];['21', '14'];['13', '14'];['39', '43'];['NO', 'YES'];1
Zeler Aleš;[2014, 2018];['ANO 2011', 'PRO 2016 s podporou Svobodných'];['4942', '1033'];['2.62', '2.42'];['12', '30'];['3', '-'];['43', '47'];['NO', 'NO'];0
Zeman Filip;[2014];['ANO 2011'];['4958'];['2.63'];['13'];['4'];['34'];['NO'];0
Zemanová Hana;[2014, 2018];['KDU-ČSL a nezávislí', 'Starostové pro Liberecký kraj'];['691', '9959'];['2.88', '2.60'];['12', '10'];['-', '10'];['43', '47'];['NO', 'YES'];0
Zobín Jakub;[2014];['ANO 2011'];['5083'];['2.70'];['7'];['7'];['29'];['YES'];0
Zvára Petr;[2014];['Občanská demokratická strana'];['1192'];['2.26'];['36'];['34'];['40'];['NO'];0
Žák Jindřich;[2014];['ANO 2011'];['4877'];['2.59'];['16'];['7'];['57'];['NO'];0
Žůrková Irena;[2014];['Starostové pro Liberecký kraj'];['4116'];['2.38'];['32'];['24'];['45'];['NO'];0
Balašová Renáta ;[2018];['ANO 2011'];['6865'];['2.70'];['3'];['3'];['42'];['YES'];1
Ballaty Daniel;[2018];['PRO 2016 s podporou Svobodných'];['1043'];['2.44'];['19'];['-'];['25'];['NO'];0
Bára Milan;[2018];['Liberec Plus+'];['357'];['1.91'];['37'];['-'];['63'];['NO'];0
Bartáková Milada;[2018];['Česká str.sociálně demokrat.'];['591'];['2.34'];['28'];['-'];['74'];['NO'];0
Bartoň Zdeněk ;[2018];['Liberec Plus+'];['532'];['2.85'];['5'];['-'];['51'];['NO'];1
Bartoníčková Veronika;[2018];['ANO 2011'];['6432'];['2.53'];['26'];['15'];['18'];['NO'];0
Bartošová Veronika;[2018];['Svob.a př.dem.-T.Okamura (SPD)'];['1264'];['2.31'];['38'];['-'];['19'];['NO'];0
Bartůšek Ondřej ;[2018];['Starostové pro Liberecký kraj'];['9181'];['2.40'];['35'];['19'];['34'];['NO'];1
Basl Vojtěch;[2018];['Liberec otevřený lidem - LOL!'];['1387'];['2.21'];['31'];['29'];['35'];['NO'];0
Baslová Petra Alžběta;[2018];['Liberec otevřený lidem - LOL!'];['1862'];['2.97'];['5'];['3'];['35'];['NO'];0
Beck Vlastimil;[2018];['Svob.a př.dem.-T.Okamura (SPD)'];['1390'];['2.54'];['16'];['-'];['68'];['NO'];0
Beckert Michal Dipl.-Übers. (FH);[2018];['Liberec otevřený lidem - LOL!'];['1442'];['2.30'];['26'];['24'];['36'];['NO'];0
Benek Martin;[2018];['PRO 2016 s podporou Svobodných'];['1097'];['2.57'];['7'];['-'];['20'];['NO'];0
Benešová Radka ;[2018];['Změna pro Liberec'];['3933'];['2.49'];['24'];['18'];['42'];['NO'];1
Berčo Jiří;[2018];['Strana soukromníků ČR'];['157'];['2.85'];['12'];['-'];['42'];['NO'];0
Berka Martin;[2018];['Unie pro sport a zdraví'];['1357'];['2.68'];['8'];['-'];['44'];['NO'];0
Berki Jan  ;[2018];['Starostové pro Liberecký kraj'];['10508'];['2.75'];['5'];['5'];['37'];['YES'];1
Bláha Jiří;[2018];['ANO 2011'];['6104'];['2.40'];['37'];['26'];['57'];['NO'];0
Boček Alexandr;[2018];['Svob.a př.dem.-T.Okamura (SPD)'];['1352'];['2.47'];['32'];['-'];['49'];['NO'];0
Borkovec Lukáš;[2018];['PRO 2016 s podporou Svobodných'];['1013'];['2.37'];['32'];['-'];['28'];['NO'];0
Brož Zdeněk ;[2018];['ANO 2011'];['6470'];['2.54'];['25'];['14'];['25'];['NO'];1
Brunclík Libor;[2018];['Liberec Plus+'];['423'];['2.27'];['31'];['-'];['42'];['NO'];0
Bufková Rychecká Martina ;[2018];['Občanská demokratická strana'];['2467'];['2.47'];['31'];['27'];['50'];['NO'];1
Burdys Stanislav;[2018];['Občanská demokratická strana'];['2651'];['2.66'];['9'];['6'];['72'];['NO'];0
Cecek Jiri;[2018];['Změna pro Liberec'];['3997'];['2.53'];['15'];['9'];['62'];['NO'];0
Cidrych Jan;[2018];['Svob.a př.dem.-T.Okamura (SPD)'];['1393'];['2.55'];['15'];['-'];['66'];['NO'];0
Čejka Viktor;[2018];['Strana soukromníků ČR'];['143'];['2.60'];['23'];['-'];['28'];['NO'];0
Čejková Lenka;[2018];['Strana soukromníků ČR'];['130'];['2.36'];['25'];['-'];['27'];['NO'];0
Čepelák Jan;[2018];['Svob.a př.dem.-T.Okamura (SPD)'];['1451'];['2.66'];['7'];['-'];['49'];['NO'];0
Čermáková Alena;[2018];['Liberec Plus+'];['407'];['2.18'];['16'];['-'];['64'];['NO'];0
Čermáková Eva ;[2018];['Liberec otevřený lidem - LOL!'];['1609'];['2.56'];['10'];['8'];['34'];['NO'];1
Černá Iveta;[2018];['Liberec Plus+'];['400'];['2.14'];['34'];['-'];['43'];['NO'];0
Červený Jan;[2018];['Změna pro Liberec'];['3790'];['2.40'];['34'];['28'];['45'];['NO'];0
Čmugr Marek;[2018];['Unie pro sport a zdraví'];['1001'];['1.97'];['38'];['-'];['19'];['NO'];0
Dlouhá Jaroslava;[2018];['Svob.a př.dem.-T.Okamura (SPD)'];['1446'];['2.65'];['6'];['-'];['52'];['NO'];0
Douša Ctislav;[2018];['Svob.a př.dem.-T.Okamura (SPD)'];['1378'];['2.52'];['19'];['-'];['40'];['NO'];0
Drábková Věnceslava ;[2018];['Svob.a př.dem.-T.Okamura (SPD)'];['1730'];['3.17'];['1'];['-'];['55'];['NO'];1
Ducháček Marek ;[2018];['Liberec Plus+'];['570'];['3.06'];['13'];['-'];['42'];['NO'];1
Dušek Adam;[2018];['Česká str.sociálně demokrat.'];['731'];['2.90'];['3'];['-'];['28'];['NO'];0
Dvořáčková Klára;[2018];['PRO 2016 s podporou Svobodných'];['1056'];['2.47'];['15'];['-'];['20'];['NO'];0
Dvořák Petr;[2018];['Starostové pro Liberecký kraj'];['9309'];['2.43'];['32'];['16'];['57'];['NO'];0
Dzan Ladislav  ;[2018];['Unie pro sport a zdraví'];['2331'];['4.60'];['1'];['-'];['53'];['NO'];1
Eliášová Marie MgA.;[2018];['Liberec otevřený lidem - LOL!'];['1848'];['2.94'];['8'];['4'];['27'];['NO'];0
Felcman Jindřich ;[2018];['Změna pro Liberec'];['4353'];['2.75'];['7'];['1'];['34'];['NO'];1
Flejberk Pavel;[2018];['Svob.a př.dem.-T.Okamura (SPD)'];['1398'];['2.56'];['18'];['-'];['66'];['NO'];0
Fontana Denis;[2018];['Česká str.sociálně demokrat.'];['682'];['2.70'];['4'];['-'];['27'];['NO'];0
Formánková Aneta;[2018];['Strana soukromníků ČR'];['134'];['2.44'];['26'];['-'];['22'];['NO'];0
Formánková Karolína;[2018];['Strana soukromníků ČR'];['166'];['3.02'];['4'];['-'];['27'];['NO'];0
Frydrychová Aneta;[2018];['Strana soukromníků ČR'];['141'];['2.56'];['22'];['-'];['20'];['NO'];0
